mode;vector_size;samples;use_float_4;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;extechWatt;completionTime;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;
2;1048576;3334;1;4;1;0;0;0;0;0;0;0;0;0;131,895945945946;5,3977198600769;3,96411609649658;10;2;1;3414016;1,60227501392365;5;32;4,36822080612183;3,12168192863464;6828032;0;11,7319021224976;0;0;0;0;3414646,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;2273;1;4;1;0;0;0;0;0;0;0;0;0;131,12027027027;8,0083589553833;5,39448404312134;10;2;1;4655104;1,57244801521301;5;32;2,78065204620361;1,53943002223969;9310208;0;12,0886669158936;0;0;0;0;4655872;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;1370;1;4;1;0;0;0;0;0;0;0;0;0;130,47972972973;13,3277368545532;6,85029792785645;10;2;1;5611520;1,48528397083282;5;32;1,90971100330353;0,731122970581055;11223040;0;10,9196529388428;0;0;0;0;5612281,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;467;1;4;1;0;0;0;0;0;0;0;0;0;108,319444444444;39,8458251953125;9,38573169708252;10;2;1;3825664;0,99939101934433;5;32;3,38676404953003;2,62669205665588;7651328;0;5,83250188827515;0;0;0;0;3825871,75;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;435;1;4;1;0;0;0;0;0;0;0;0;0;147,85375;45,280460357666;7,56643104553223;10;2;1;7127040;1,12777304649353;5;32;1,11157202720642;0,212638005614281;14254080;0;7,31668615341187;0;0;0;0;7127712;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;222;1;4;1;0;0;0;0;0;0;0;0;0;148,269230769231;87,6306304931641;13,6212768554688;10;2;1;7274496;0,647755980491638;5;32;0,585097014904022;0,0684060007333755;14548992;0;4,1244158744812;0;0;0;0;7275215,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;114;1;4;1;0;0;0;0;0;0;0;0;0;145,543902439024;178,508773803711;13,3514375686646;10;2;1;7471104;0,65372097492218;5;32;1,22829294204712;0,716943979263306;14942208;0;4,57556390762329;0;0;0;0;7471749,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;11765;1;4;1;0;0;0;0;0;0;0;0;0;96,7618421052632;1,588014960289;10,5210666656494;10;2;1;752960;0,487143009901047;5;32;6,76427984237671;7,10853815078735;1505920;0;0,364322006702423;0;0;0;0;752960;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;11112;1;4;1;0;0;0;0;0;0;0;0;0;97,7192307692308;1,7574690580368;14,0820598602295;10;2;1;1422336;0,673439025878906;5;32;30,3532257080078;30,6070938110352;2844672;0;2,14287304878235;0;0;0;0;1422336;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;8696;1;4;1;0;0;0;0;0;0;0;0;0;77,7;1,99333000183105;19,3234252929688;10;2;1;2226176;0,839069008827209;5;32;55,3165740966797;55,4547462463379;4452352;0;17,0204048156738;0;0;0;0;2226176;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;5883;1;4;1;0;0;0;0;0;0;0;0;0;119,525;2,45419001579285;21,519624710083;10;2;1;3012096;0,466206014156342;5;32;63,7991981506348;64,1597747802734;6024192;0;61,5089950561523;0;0;0;0;3012415,25;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;4256;1;4;1;0;0;0;0;0;0;0;0;0;150,646774193548;3,64967107772827;27,3059883117676;10;2;1;4358144;0,244458004832268;5;32;43,2383041381836;44,161190032959;8716288;0;91,2498779296875;0;0;0;0;4361114,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;3125;1;4;1;0;0;0;0;0;0;0;0;0;148,090277777778;5,68607997894287;29,1060829162598;10;2;1;6400000;0,286044001579285;5;32;23,2598209381104;23,548225402832;12800000;0;94,6696395874023;0;0;0;0;6402921;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;1755;1;4;1;0;0;0;0;0;0;0;0;0;151,374285714286;10,1595439910889;29,5919132232666;10;2;1;7188480;0,320948004722595;5;32;13,324254989624;13,3594255447388;14376960;0;96,8238220214844;0;0;0;0;7190363;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;971;1;4;1;0;0;0;0;0;0;0;0;0;150,371621621622;18,515962600708;30,0411052703857;10;2;1;7954432;0,347737997770309;5;32;7,09298706054688;6,98076677322388;15908864;0;97,8672256469727;0;0;0;0;7956187;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;517;1;4;1;0;0;0;0;0;0;0;0;0;148,728378378378;35,0986442565918;30,7369956970215;10;2;1;8470528;0,357349008321762;5;32;3,72993302345276;3,52980399131775;16941056;0;97,6023559570313;0;0;0;0;8472296;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;262;1;4;1;0;0;0;0;0;0;0;0;0;150,718571428571;67,870231628418;30,8743934631348;10;2;1;8585216;0,367675989866257;5;32;2,09540200233459;1,84871602058411;17170432;0;95,4899368286133;0;0;0;0;8586726;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;94;1;4;1;0;0;0;0;0;0;0;0;0;149,916666666667;201,170211791992;21,2829475402832;10;2;1;6160384;0,355145007371902;5;32;1,31908297538757;1,06501197814941;12320768;0;93,5387725830078;0;0;0;0;6161472,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;16667;1;4;1;0;0;0;0;0;0;0;0;0;87,4766666666667;1,34745299816132;8,62303638458252;10;2;1;1066688;0,703396022319794;5;32;8,30594825744629;9,18493938446045;2133376;0;0,0480750016868114;0;0;0;0;1066688;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;11765;1;4;1;0;0;0;0;0;0;0;0;0;87,7014285714286;1,53038704395294;13,0561923980713;10;2;1;1505920;0,857707023620605;5;32;35,4767036437988;35,9354820251465;3011840;0;1,6525069475174;0;0;0;0;1505920;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;10527;1;4;1;0;0;0;0;0;0;0;0;0;87,2256756756757;1,73876702785492;18,5071334838867;10;2;1;2694912;0,968271017074585;5;32;61,9737358093262;61,7980842590332;5389824;0;16,0983352661133;0;0;0;0;2694912;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;6667;1;4;1;0;0;0;0;0;0;0;0;0;122,174;1,83155798912048;14,37047290802;10;2;1;3413504;0,649712979793549;5;32;77,1128463745117;77,2345275878906;6827008;0;24,1705646514893;0;0;0;0;3413507,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;4762;1;4;1;0;0;0;0;0;0;0;0;0;124,482;2,60583806037903;21,3963565826416;10;2;1;4876288;0,600261986255646;5;32;85,9958114624023;86,3108520507813;9752576;0;56,386058807373;0;0;0;0;4876842;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;3077;1;4;1;0;0;0;0;0;0;0;0;0;125,451923076923;4,11212205886841;25,9587821960449;10;2;1;6301696;0,626339018344879;5;32;83,8546981811523;85,7984237670898;12603392;0;64,4744491577148;0;0;0;0;6302700;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;1981;1;4;1;0;0;0;0;0;0;0;0;0;144,444827586207;7,45330619812012;32,887580871582;10;2;1;8114176;0,392704993486404;5;32;15,3400650024414;15,3400354385376;16228352;0;96,5523300170898;0;0;0;0;8116070;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;1099;1;4;1;0;0;0;0;0;0;0;0;0;141,355;13,6396722793579;35,0213851928711;10;2;1;9003008;0,403861999511719;5;32;7,94942998886108;7,77768993377686;18006016;0;97,794059753418;0;0;0;0;9004791;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;592;1;4;1;0;0;0;0;0;0;0;0;0;143,714516129032;26,089527130127;35,8406677246094;10;2;1;9699328;0,411460012197495;5;32;4,20637178421021;3,95751404762268;19398656;0;97,0210800170898;0;0;0;0;9701108;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;316;1;4;1;0;0;0;0;0;0;0;0;0;142,3015625;51,0221519470215;36,2145881652832;10;2;1;10354688;0,417566001415253;5;32;2,31001996994019;2,02039003372192;20709376;0;92,5261383056641;0;0;0;0;10356276;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;114;1;4;1;0;0;0;0;0;0;0;0;0;144,902631578947;168,894729614258;21,6926078796387;10;2;1;7471104;0,437002003192902;5;32;1,34544098377228;1,02319300174713;14942208;0;88,5700073242188;0;0;0;0;7472154;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;6667;1;4;1;0;0;0;0;0;0;0;0;0;121,5;2,47787594795227;6,69677495956421;10;1,82692301273346;0,913461983203888;6656;1,92986798286438;5,47368383407593;32;7,64687585830688;6,13202714920044;13312;0;5,34682178497314;0;0;0;0;6656;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;6452;1;4;1;0;0;0;0;0;0;0;0;0;97,775;2,80471205711365;8,53506278991699;10;10,9696969985962;5,48484802246094;4224;2,65349102020264;0,911602020263672;32;19,0618705749512;16,9968872070313;8448;0;19,0952911376953;0;0;0;0;4224,6875;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;5715;1;4;1;0;0;0;0;0;0;0;0;0;95,9139344262295;3,48276495933533;11,6087417602539;10;9,60000038146973;4,80000019073486;6400;3,71023392677307;1,04166698455811;32;23,0075931549072;20,0668563842773;12800;0;1,73511397838593;0;0;0;0;6400;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;4256;1;4;1;0;0;0;0;0;0;0;0;0;96,828947368421;4,38651323318481;14,0984802246094;10;7;3,5;4096;4,43692779541016;1,42857098579407;32;27,5551261901855;24,0974979400635;8192;0;1,02027094364166;0;0;0;0;4096;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;3279;1;4;1;0;0;0;0;0;0;0;0;0;99,4366666666667;6,02897214889526;20,8551712036133;10;19,75;9,875;8192;4,16458320617676;0,506328999996185;32;29,919454574585;26,6496181488037;16384;0;2,47189497947693;0;0;0;0;8192;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;2128;1;4;1;0;0;0;0;0;0;0;0;0;98,7073770491803;9,56437969207764;22,576774597168;10;1,09090900421143;0,545454978942871;22528;4,78711605072021;9,16666698455811;32;34,2769660949707;30,473876953125;45056;0;1,54824805259705;0;0;0;0;22528;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;1352;1;4;1;0;0;0;0;0;0;0;0;0;98,6900000000001;14,7847633361816;29,4755115509033;10;3,42857098579407;1,71428596973419;57344;3,57991194725037;2,91666698455811;32;49,2080307006836;46,3644981384277;114688;0;0,270144999027252;0;0;0;0;57344;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;752;1;4;1;0;0;0;0;0;0;0;0;0;99,7805084745763;26,3656902313232;32,8322525024414;10;6,80000019073486;3,40000009536743;40960;3,68765711784363;1,47058796882629;32;54,2417411804199;51,2947540283203;81920;0;0,0256019998341799;0;0;0;0;40960;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;393;1;4;1;0;0;0;0;0;0;0;0;0;99,9508333333333;50,5699768066406;35,3119773864746;10;0,857142984867096;0,428570985794067;114688;3,32500004768372;11,6666669845581;32;48,6985969543457;46,0409317016602;229376;0;0,0366670005023479;0;0;0;0;114688;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;204;1;4;1;0;0;0;0;0;0;0;0;0;98,9983333333334;96,8480377197266;41,011173248291;10;0;0;65536;3,67420196533203;10;32;50,9658584594727;48,0451507568359;131072;0;0,530938982963562;0;0;0;0;65536;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
