mode;vector_size;samples;use_float_4;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;extechWatt;completionTime;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;J;
0;67108864;67;1;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;97,4136363636364;148,283584594727;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;14444,8431884072;
1;65536;9091;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;74,5;0,49202498793602;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;36,6558616012335;
1;131072;7693;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;97,92;0,569868981838226;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;55,8015707015991;
1;262144;4348;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;103,529166666667;0,868674993515015;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;89,9331981827815;
1;524288;6667;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;104,05;1,373330950737;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;142,895085424185;
1;1048576;2440;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;104,45;2,53729510307312;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;265,020473515987;
1;2097152;1450;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;104,241666666667;4,45517206192017;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;464,414561021328;
1;4194304;807;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;103,985714285714;8,57992553710938;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;892,189685494559;
1;8388608;532;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;103,577777777778;16,7763156890869;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1737,65349837409;
1;16777216;291;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;104,688888888889;32,9244003295898;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3446,81888783773;
1;33554432;152;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;103,28;66,059211730957;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6822,59538757324;
1;67108864;78;1;4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;104,105;128,358978271484;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;13362,8114329529;
2;65536;3334;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;100,939473684211;2,78584289550781;6,166907787323;10;2;1;213376;0,475371986627579;5;32;0,909174978733063;0,57771897315979;426752;0;5,80000014451798E-05;0;0;0;0;213376;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;281,201515639456;
2;131072;3226;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;99,1815789473684;2,91320490837097;7,5844898223877;10;2;1;412928;0,736024975776672;5;32;1,77464401721954;1,1987669467926;825856;0;0,745787024497986;0;0;0;0;412928;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;288,936262609457;
2;262144;2703;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;102,347368421053;3,5238618850708;8,96877193450928;10;2;1;691968;1,03006196022034;5;32;3,36144399642944;2,58189010620117;1383936;0;3,13825607299805;0;0;0;0;692105,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;360,657990616246;
2;524288;2174;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;126,597222222222;3,84498596191406;3,81279897689819;10;2;1;1113088;1,42664897441864;5;32;6,07785606384277;5,00063180923462;2226176;0;7,88542222976685;0;0;0;0;1113292,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;486,764542261759;
2;1048576;1588;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;131,905882352941;5,35201501846313;3,76623606681824;10;2;1;1626112;1,70824205875397;5;32;4,65674495697021;3,33336997032166;3252224;0;12,5113954544067;0;0;0;0;1626397,375;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;705,962263376573;
2;2097152;1137;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;131,497368421053;8,11961269378662;5,44531106948853;10;2;1;2328576;1,54492104053497;5;32;2,72518491744995;1,5102219581604;4657152;0;11,8477172851563;0;0;0;0;2328963,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1067,70770183111;
2;4194304;690;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;132,641666666667;13,3971014022827;6,79428577423096;10;2;1;2826240;1,48362302780151;5;32;1,90033197402954;0,725345015525818;5652480;0;10,8152875900269;0;0;0;0;2826630,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1777,01385850112;
2;8388608;240;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;Non un numero reale;42,7333335876465;16,0231819152832;10;2;1;1966080;0,645564019680023;5;32;2,10981392860413;1,61620903015137;3932160;0;2,70973300933838;0;0;0;0;1966169,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;Non un numero reale;
2;16777216;216;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;150,868421052632;45,1527786254883;7,64101409912109;10;2;1;3538944;1,12512397766113;5;32;1,10858404636383;0,210988998413086;7077888;0;7,30117416381836;0;0;0;0;3539280;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6812,12841736643;
2;33554432;110;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;144,98;87,4909057617188;13,6273174285889;10;2;1;3604480;0,649764001369476;5;32;0,587019026279449;0,0683569982647896;7208960;0;4,06323385238647;0;0;0;0;3604801,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12684,431517334;
2;67108864;56;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;147,645;178,821426391602;13,4387502670288;10;2;1;3670016;0,651525020599365;5;32;1,11940896511078;0,608087003231049;7340032;0;4,33506488800049;0;0;0;0;3670352,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;26402,089499588;
2;65536;6250;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;99,0131578947368;1,52608001232147;11,0800275802612;10;2;1;400000;0,493364989757538;5;32;6,86765098571777;7,08729696273804;800000;0;0,313659995794296;0;0;0;0;400000;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;151,102001219988;
2;131072;5556;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;78,7;1,72642195224762;13,9311084747314;10;2;1;711168;0,676325976848602;5;32;30,3706150054932;30,8109931945801;1422336;0;1,95032095909119;0;0;0;0;711168;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;135,869407641888;
2;262144;4167;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;100,058823529412;2,09743189811707;18,6487503051758;10;2;1;1066752;0,835292994976044;5;32;55,1606597900391;55,2828330993652;2133504;0;17,7017078399658;0;0;0;0;1066752;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;209,866568158655;
2;524288;3125;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;122,66;2,33471989631653;21,7558517456055;10;2;1;1600000;0,606271982192993;5;32;67,7640075683594;68,0066680908203;3200000;0;56,9144554138184;0;0;0;0;1600070,125;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;286,376742482185;
2;1048576;1887;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;153,439285714286;3,72602009773254;28,6829242706299;10;2;1;1932288;0,227347999811172;5;32;39,6245307922363;40,4225082397461;3864576;0;91,5407257080078;0;0;0;0;1933606;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;571,717862353155;
2;2097152;1613;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;151,944736842105;5,88778686523438;29,4196758270264;10;2;1;3303424;0,280952006578445;5;32;22,9878749847412;23,3074111938477;6606848;0;94,7674407958984;0;0;0;0;3304870,75;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;894,618225820441;
2;4194304;910;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;155,666666666667;10,0098896026611;29,8004722595215;10;2;1;3727360;0,321597993373871;5;32;13,3664855957031;13,4195585250854;7454720;0;96,8704986572266;0;0;0;0;3728324;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1558,20614814758;
2;8388608;496;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;151,513888888889;18,340726852417;30,3502578735352;10;2;1;4063232;0,34875300526619;5;32;7,5538911819458;7,47093820571899;8126464;0;97,7726593017578;0;0;0;0;4064113,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2778,87485045857;
2;16777216;262;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;152,383333333333;35;31,0857162475586;10;2;1;4292608;0,356611996889114;5;32;3,7749080657959;3,5847909450531;8585216;0;96,6879653930664;0;0;0;0;4293497;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5333,41666666667;
2;33554432;130;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;148,886111111111;67,8692321777344;31,3001556396484;10;2;1;4259840;0,364124000072479;5;32;2,09165096282959;1,85382604598999;8519680;0;94,6870803833008;0;0;0;0;4260535;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10104,78604304;
2;67108864;48;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;150,489473684211;193,33332824707;21,6745090484619;10;2;1;3145728;0,36981201171875;5;32;1,20803999900818;0,939266979694366;6291456;0;93,0903472900391;0;0;0;0;3146249;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;29094,6308135183;
2;65536;7143;1;4;1;0;1;2;-1;-1;-1;-1;-1;-1;100,9;1,29399394989014;9,17943286895752;10;2;1;457152;0,704493999481201;5;32;8,2900447845459;8,9466028213501;914304;0;0,0424659997224808;0;0;0;0;457152;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;130,563989543915;
2;131072;6667;1;4;1;0;1;2;-1;-1;-1;-1;-1;-1;95,3131578947369;1,41742897033691;13,4014768600464;10;2;1;853376;0,857297003269196;5;32;35,5887718200684;36,0677947998047;1706752;0;1,66761696338654;0;0;0;0;853376;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;135,099631254297;
2;262144;5556;1;4;1;0;1;2;-1;-1;-1;-1;-1;-1;92,695;1,74621999263763;19,459400177002;10;2;1;1422336;0,969465017318726;5;32;62,2912368774414;62,1438980102539;2844672;0;14,7028923034668;0;0;0;0;1422336;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;161,865862217545;
2;524288;3226;1;4;1;0;1;2;-1;-1;-1;-1;-1;-1;127,216666666667;1,86670804023743;14,2136201858521;10;2;1;1651712;0,64860999584198;5;32;76,931770324707;77,0009918212891;3303424;0;27,0244960784912;0;0;0;0;1651714,75;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;237,476374518871;
2;1048576;2565;1;4;1;0;1;2;-1;-1;-1;-1;-1;-1;124,246428571429;2,64951300621033;21,5844135284424;10;2;1;2626560;0,600961029529572;5;32;85,5815582275391;85,9016952514648;5253120;0;58,1818771362305;0;0;0;0;2626919,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;329,192528475182;
2;2097152;1725;1;4;1;0;1;2;-1;-1;-1;-1;-1;-1;123,99;4,16985511779785;25,5198726654053;10;2;1;3532800;0,639490008354187;5;32;87,5947418212891;89,720947265625;7065600;0;66,271598815918;0;0;0;0;3533398,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;517,020336055756;
